,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Consumption
timestamp,,
2024-01-25 19:15:00+01:00,12224.6,0.0
2024-01-25 19:30:00+01:00,12250.75,0.0
2024-01-25 19:45:00+01:00,12236.86,0.0
2024-01-25 20:00:00+01:00,12301.12,0.0
2024-01-25 20:15:00+01:00,12163.07,0.0
2024-01-25 20:30:00+01:00,11842.98,0.0
2024-01-25 20:45:00+01:00,11691.68,0.0
2024-01-25 21:00:00+01:00,11544.31,0.0
2024-01-25 21:15:00+01:00,11482.78,0.0
2024-01-25 21:30:00+01:00,11297.96,0.0
2024-01-25 21:45:00+01:00,11281.44,0.0
2024-01-25 22:00:00+01:00,11006.73,0.0
2024-01-25 22:15:00+01:00,10935.42,0.0
2024-01-25 22:30:00+01:00,10796.01,0.0
2024-01-25 22:45:00+01:00,10716.8,0.0
2024-01-25 23:00:00+01:00,10517.24,0.0
2024-01-25 23:15:00+01:00,10433.79,0.0
2024-01-25 23:30:00+01:00,10516.18,0.0
2024-01-25 23:45:00+01:00,10538.84,0.0
2024-01-26 00:00:00+01:00,10625.08,0.0
2024-01-26 00:15:00+01:00,10612.69,0.0
2024-01-26 00:30:00+01:00,10614.19,0.0
2024-01-26 00:45:00+01:00,10685.72,0.0
2024-01-26 01:00:00+01:00,10711.74,0.0
2024-01-26 01:15:00+01:00,10976.05,0.0
2024-01-26 01:30:00+01:00,11052.48,0.0
2024-01-26 01:45:00+01:00,11167.92,0.0
2024-01-26 02:00:00+01:00,11443.72,0.0
2024-01-26 02:15:00+01:00,11717.31,0.0
2024-01-26 02:30:00+01:00,11968.96,0.0
2024-01-26 02:45:00+01:00,12421.44,0.0
2024-01-26 03:00:00+01:00,12881.24,0.0
2024-01-26 03:15:00+01:00,13444.43,0.0
2024-01-26 03:30:00+01:00,13987.8,0.0
2024-01-26 03:45:00+01:00,14445.01,0.0
2024-01-26 04:00:00+01:00,15038.62,0.0
2024-01-26 04:15:00+01:00,15643.84,0.0
2024-01-26 04:30:00+01:00,16331.97,0.0
2024-01-26 04:45:00+01:00,16875.46,0.0
2024-01-26 05:00:00+01:00,17389.85,0.0
2024-01-26 05:15:00+01:00,18150.2,0.0
2024-01-26 05:30:00+01:00,18733.35,0.0
2024-01-26 05:45:00+01:00,19506.21,0.0
2024-01-26 06:00:00+01:00,20977.59,0.0
2024-01-26 06:15:00+01:00,22159.65,0.0
2024-01-26 06:30:00+01:00,23031.52,0.0
2024-01-26 06:45:00+01:00,23993.36,0.0
2024-01-26 07:00:00+01:00,24942.51,0.0
2024-01-26 07:15:00+01:00,26122.15,0.0
2024-01-26 07:30:00+01:00,27306.64,0.0
2024-01-26 07:45:00+01:00,28330.02,0.0
2024-01-26 08:00:00+01:00,29396.18,0.0
2024-01-26 08:15:00+01:00,30687.4,0.0
2024-01-26 08:30:00+01:00,31222.34,0.0
2024-01-26 08:45:00+01:00,31948.27,0.0
2024-01-26 09:00:00+01:00,32710.15,0.0
2024-01-26 09:15:00+01:00,32958.1,0.0
2024-01-26 09:30:00+01:00,33357.67,0.0
2024-01-26 09:45:00+01:00,33969.79,0.0
2024-01-26 10:00:00+01:00,34597.02,0.0
2024-01-26 10:15:00+01:00,35218.08,0.0
2024-01-26 10:30:00+01:00,35500.38,0.0
2024-01-26 10:45:00+01:00,35576.88,0.0
2024-01-26 11:00:00+01:00,36052.33,0.0
2024-01-26 11:15:00+01:00,36661.69,0.0
2024-01-26 11:30:00+01:00,37159.41,0.0
2024-01-26 11:45:00+01:00,37606.12,0.0
2024-01-26 12:00:00+01:00,37948.72,0.0
2024-01-26 12:15:00+01:00,38455.71,0.0
2024-01-26 12:30:00+01:00,38974.17,0.0
2024-01-26 12:45:00+01:00,39477.27,0.0
2024-01-26 13:00:00+01:00,39929.27,0.0
2024-01-26 13:15:00+01:00,40556.89,0.0
2024-01-26 13:30:00+01:00,41107.28,0.0
2024-01-26 13:45:00+01:00,41507.06,0.0
2024-01-26 14:00:00+01:00,41804.75,0.0
2024-01-26 14:15:00+01:00,42004.9,0.0
2024-01-26 14:30:00+01:00,42148.69,0.0
2024-01-26 14:45:00+01:00,42461.72,0.0
2024-01-26 15:00:00+01:00,42277.02,0.0
2024-01-26 15:15:00+01:00,42091.75,0.0
2024-01-26 15:30:00+01:00,42512.51,0.0
2024-01-26 15:45:00+01:00,42638.8,0.0
2024-01-26 16:00:00+01:00,42316.23,0.0
2024-01-26 16:15:00+01:00,42687.5,0.0
2024-01-26 16:30:00+01:00,43055.45,0.0
2024-01-26 16:45:00+01:00,43139.76,0.0
2024-01-26 17:00:00+01:00,43234.77,0.0
2024-01-26 17:15:00+01:00,42815.28,0.0
2024-01-26 17:30:00+01:00,41777.55,0.0
2024-01-26 17:45:00+01:00,41234.09,0.0
2024-01-26 18:00:00+01:00,40315.5,0.0
2024-01-26 18:15:00+01:00,39568.57,0.0
2024-01-26 18:30:00+01:00,38994.64,0.0
2024-01-26 18:45:00+01:00,38588.8,0.0
2024-01-26 19:00:00+01:00,38146.63,0.0
2024-01-26 19:15:00+01:00,37842.11,0.0
2024-01-26 19:30:00+01:00,37145.63,0.0
2024-01-26 19:45:00+01:00,36589.13,0.0
2024-01-26 20:00:00+01:00,36139.54,0.0
2024-01-26 20:15:00+01:00,35789.92,0.0
2024-01-26 20:30:00+01:00,35437.6,0.0
2024-01-26 20:45:00+01:00,34796.25,0.0
2024-01-26 21:00:00+01:00,34006.98,0.0
2024-01-26 21:15:00+01:00,33262.08,0.0
2024-01-26 21:30:00+01:00,32828.18,0.0
2024-01-26 21:45:00+01:00,32368.25,0.0
2024-01-26 22:00:00+01:00,31267.5,0.0
2024-01-26 22:15:00+01:00,30945.37,0.0
2024-01-26 22:30:00+01:00,30824.88,0.0
2024-01-26 22:45:00+01:00,30612.4,0.0
2024-01-26 23:00:00+01:00,30301.97,0.0
2024-01-26 23:15:00+01:00,29981.66,0.0
2024-01-26 23:30:00+01:00,29660.36,0.0
2024-01-26 23:45:00+01:00,29252.4,0.0
2024-01-27 00:00:00+01:00,28989.02,0.0
2024-01-27 00:15:00+01:00,29071.55,0.0
2024-01-27 00:30:00+01:00,28978.48,0.0
2024-01-27 00:45:00+01:00,28806.68,0.0
2024-01-27 01:00:00+01:00,28507.13,0.0
2024-01-27 01:15:00+01:00,28385.07,0.0
2024-01-27 01:30:00+01:00,28198.45,0.0
2024-01-27 01:45:00+01:00,28109.14,0.0
2024-01-27 02:00:00+01:00,28059.61,0.0
2024-01-27 02:15:00+01:00,28002.79,0.0
2024-01-27 02:30:00+01:00,27750.59,0.0
2024-01-27 02:45:00+01:00,27618.5,0.0
2024-01-27 03:00:00+01:00,27430.37,0.0
2024-01-27 03:15:00+01:00,27206.46,0.0
2024-01-27 03:30:00+01:00,26874.92,0.0
2024-01-27 03:45:00+01:00,26479.55,0.0
2024-01-27 04:00:00+01:00,26212.69,0.0
2024-01-27 04:15:00+01:00,25843.25,0.0
2024-01-27 04:30:00+01:00,25475.03,0.0
2024-01-27 04:45:00+01:00,24963.11,0.0
2024-01-27 05:00:00+01:00,24575.84,0.0
2024-01-27 05:15:00+01:00,24412.55,0.0
2024-01-27 05:30:00+01:00,24250.78,0.0
2024-01-27 05:45:00+01:00,23882.75,0.0
2024-01-27 06:00:00+01:00,23747.64,0.0
2024-01-27 06:15:00+01:00,23524.35,0.0
2024-01-27 06:30:00+01:00,23223.85,0.0
2024-01-27 06:45:00+01:00,22991.42,0.0
2024-01-27 07:00:00+01:00,22474.71,0.0
2024-01-27 07:15:00+01:00,22198.71,0.0
2024-01-27 07:30:00+01:00,22047.8,0.0
2024-01-27 07:45:00+01:00,21972.59,0.0
2024-01-27 08:00:00+01:00,21808.96,0.0
2024-01-27 08:15:00+01:00,21760.47,0.0
2024-01-27 08:30:00+01:00,21622.22,0.0
2024-01-27 08:45:00+01:00,20791.97,0.0
2024-01-27 09:00:00+01:00,20126.75,0.0
2024-01-27 09:15:00+01:00,19436.52,0.0
2024-01-27 09:30:00+01:00,18708.63,0.0
2024-01-27 09:45:00+01:00,18152.69,0.0
2024-01-27 10:00:00+01:00,17572.3,0.0
2024-01-27 10:15:00+01:00,16973.35,0.0
2024-01-27 10:30:00+01:00,16305.24,0.0
2024-01-27 10:45:00+01:00,15691.78,0.0
2024-01-27 11:00:00+01:00,15106.75,0.0
2024-01-27 11:15:00+01:00,14917.22,0.0
2024-01-27 11:30:00+01:00,14807.32,0.0
2024-01-27 11:45:00+01:00,14813.64,0.0
2024-01-27 12:00:00+01:00,14718.99,0.0
2024-01-27 12:15:00+01:00,14513.69,0.0
2024-01-27 12:30:00+01:00,14191.64,0.0
2024-01-27 12:45:00+01:00,14195.81,0.0
2024-01-27 13:00:00+01:00,13697.65,0.0
2024-01-27 13:15:00+01:00,13077.95,0.0
2024-01-27 13:30:00+01:00,13129.93,0.0
2024-01-27 13:45:00+01:00,13368.81,0.0
2024-01-27 14:00:00+01:00,13238.35,0.0
2024-01-27 14:15:00+01:00,12849.49,0.0
2024-01-27 14:30:00+01:00,12392.02,0.0
2024-01-27 14:45:00+01:00,12136.34,0.0
2024-01-27 15:00:00+01:00,11565.49,0.0
2024-01-27 15:15:00+01:00,11121.82,0.0
2024-01-27 15:30:00+01:00,10711.02,0.0
2024-01-27 15:45:00+01:00,10330.41,0.0
2024-01-27 16:00:00+01:00,9862.63,0.0
2024-01-27 16:15:00+01:00,9918.44,0.0
2024-01-27 16:30:00+01:00,10204.88,0.0
2024-01-27 16:45:00+01:00,10302.02,0.0
2024-01-27 17:00:00+01:00,10332.53,0.0
2024-01-27 17:15:00+01:00,10489.8,0.0
2024-01-27 17:30:00+01:00,11063.51,0.0
2024-01-27 17:45:00+01:00,11564.94,0.0
2024-01-27 18:00:00+01:00,11966.53,0.0
2024-01-27 18:15:00+01:00,12395.57,0.0
2024-01-27 18:30:00+01:00,12732.04,0.0
2024-01-27 18:45:00+01:00,13076.68,0.0
2024-01-27 19:00:00+01:00,13462.81,0.0
2024-01-27 19:15:00+01:00,13735.27,0.0
2024-01-27 19:30:00+01:00,13955.91,0.0
2024-01-27 19:45:00+01:00,14184.98,0.0
2024-01-27 20:00:00+01:00,14064.42,0.0
2024-01-27 20:15:00+01:00,13998.77,0.0
2024-01-27 20:30:00+01:00,14058.11,0.0
2024-01-27 20:45:00+01:00,14028.15,0.0
2024-01-27 21:00:00+01:00,13790.45,0.0
2024-01-27 21:15:00+01:00,13769.35,0.0
2024-01-27 21:30:00+01:00,13916.61,0.0
2024-01-27 21:45:00+01:00,14030.88,0.0
2024-01-27 22:00:00+01:00,13755.58,0.0
2024-01-27 22:15:00+01:00,13898.92,0.0
2024-01-27 22:30:00+01:00,13861.51,0.0
2024-01-27 22:45:00+01:00,13818.79,0.0
2024-01-27 23:00:00+01:00,13640.64,0.0
2024-01-27 23:15:00+01:00,13519.56,0.0
2024-01-27 23:30:00+01:00,13220.43,0.0
2024-01-27 23:45:00+01:00,12868.85,0.0
2024-01-28 00:00:00+01:00,12534.4,0.0
2024-01-28 00:15:00+01:00,12008.46,0.0
2024-01-28 00:30:00+01:00,11628.0,0.0
2024-01-28 00:45:00+01:00,11376.39,0.0
2024-01-28 01:00:00+01:00,11180.93,0.0
2024-01-28 01:15:00+01:00,10909.48,0.0
2024-01-28 01:30:00+01:00,10615.09,0.0
2024-01-28 01:45:00+01:00,10435.51,0.0
2024-01-28 02:00:00+01:00,10292.56,0.0
2024-01-28 02:15:00+01:00,10076.38,0.0
2024-01-28 02:30:00+01:00,10019.31,0.0
2024-01-28 02:45:00+01:00,9942.15,0.0
2024-01-28 03:00:00+01:00,9892.5,0.0
2024-01-28 03:15:00+01:00,9761.32,0.0
2024-01-28 03:30:00+01:00,9612.92,0.0
2024-01-28 03:45:00+01:00,9524.06,0.0
2024-01-28 04:00:00+01:00,9481.69,0.0
2024-01-28 04:15:00+01:00,9585.61,0.0
2024-01-28 04:30:00+01:00,9724.93,0.0
2024-01-28 04:45:00+01:00,9810.56,0.0
2024-01-28 05:00:00+01:00,9854.54,0.0
2024-01-28 05:15:00+01:00,10040.42,0.0
2024-01-28 05:30:00+01:00,10121.75,0.0
2024-01-28 05:45:00+01:00,10176.78,0.0
2024-01-28 06:00:00+01:00,10592.12,0.0
2024-01-28 06:15:00+01:00,10838.74,0.0
2024-01-28 06:30:00+01:00,11158.76,0.0
2024-01-28 06:45:00+01:00,11462.38,0.0
2024-01-28 07:00:00+01:00,11775.32,0.0
2024-01-28 07:15:00+01:00,12287.4,0.0
2024-01-28 07:30:00+01:00,12840.8,0.0
2024-01-28 07:45:00+01:00,13492.67,0.0
2024-01-28 08:00:00+01:00,14044.75,0.0
2024-01-28 08:15:00+01:00,14348.07,0.0
2024-01-28 08:30:00+01:00,14622.23,0.0
2024-01-28 08:45:00+01:00,14586.16,0.0
2024-01-28 09:00:00+01:00,14458.84,0.0
2024-01-28 09:15:00+01:00,14543.25,0.0
2024-01-28 09:30:00+01:00,14321.51,0.0
2024-01-28 09:45:00+01:00,13765.24,0.0
2024-01-28 10:00:00+01:00,13910.33,0.0
2024-01-28 10:15:00+01:00,13757.27,0.0
2024-01-28 10:30:00+01:00,13138.78,0.0
2024-01-28 10:45:00+01:00,12508.52,0.0
2024-01-28 11:00:00+01:00,11914.55,0.0
2024-01-28 11:15:00+01:00,11294.56,0.0
2024-01-28 11:30:00+01:00,10725.62,0.0
2024-01-28 11:45:00+01:00,10178.51,0.0
2024-01-28 12:00:00+01:00,9486.26,0.0
2024-01-28 12:15:00+01:00,8858.14,0.0
2024-01-28 12:30:00+01:00,8368.75,0.0
2024-01-28 12:45:00+01:00,7843.34,0.0
2024-01-28 13:00:00+01:00,7246.04,0.0
2024-01-28 13:15:00+01:00,6903.97,0.0
2024-01-28 13:30:00+01:00,7097.58,0.0
2024-01-28 13:45:00+01:00,7091.24,0.0
2024-01-28 14:00:00+01:00,7268.97,0.0
2024-01-28 14:15:00+01:00,7606.71,0.0
2024-01-28 14:30:00+01:00,7868.78,0.0
2024-01-28 14:45:00+01:00,8041.17,0.0
2024-01-28 15:00:00+01:00,8324.13,0.0
2024-01-28 15:15:00+01:00,8919.06,0.0
2024-01-28 15:30:00+01:00,9540.32,0.0
2024-01-28 15:45:00+01:00,10541.72,0.0
2024-01-28 16:00:00+01:00,11600.04,0.0
2024-01-28 16:15:00+01:00,13183.51,0.0
2024-01-28 16:30:00+01:00,15049.41,0.0
2024-01-28 16:45:00+01:00,16704.42,0.0
2024-01-28 17:00:00+01:00,18026.7,0.0
2024-01-28 17:15:00+01:00,19607.15,0.0
2024-01-28 17:30:00+01:00,21562.18,0.0
2024-01-28 17:45:00+01:00,22857.18,0.0
2024-01-28 18:00:00+01:00,23971.06,0.0
2024-01-28 18:15:00+01:00,24954.09,0.0
2024-01-28 18:30:00+01:00,25854.0,0.0
2024-01-28 18:45:00+01:00,26341.43,0.0
2024-01-28 19:00:00+01:00,26814.03,0.0
2024-01-28 19:15:00+01:00,26945.5,0.0
2024-01-28 19:30:00+01:00,27083.4,0.0
2024-01-28 19:45:00+01:00,27295.87,0.0
2024-01-28 20:00:00+01:00,27414.52,0.0
2024-01-28 20:15:00+01:00,27419.42,0.0
2024-01-28 20:30:00+01:00,27193.79,0.0
2024-01-28 20:45:00+01:00,27163.9,0.0
2024-01-28 21:00:00+01:00,27228.33,0.0
2024-01-28 21:15:00+01:00,27132.25,0.0
2024-01-28 21:30:00+01:00,27186.35,0.0
2024-01-28 21:45:00+01:00,27072.57,0.0
2024-01-28 22:00:00+01:00,26357.53,0.0
2024-01-28 22:15:00+01:00,26458.69,0.0
2024-01-28 22:30:00+01:00,26429.2,0.0
2024-01-28 22:45:00+01:00,26359.09,0.0
2024-01-28 23:00:00+01:00,26410.86,0.0
2024-01-28 23:15:00+01:00,26408.94,0.0
2024-01-28 23:30:00+01:00,26419.68,0.0
2024-01-28 23:45:00+01:00,26319.7,0.0
2024-01-29 00:00:00+01:00,26193.23,0.0
2024-01-29 00:15:00+01:00,26152.46,0.0
2024-01-29 00:30:00+01:00,26083.0,0.0
2024-01-29 00:45:00+01:00,25978.5,0.0
2024-01-29 01:00:00+01:00,25815.8,0.0
2024-01-29 01:15:00+01:00,25596.67,0.0
2024-01-29 01:30:00+01:00,25354.13,0.0
2024-01-29 01:45:00+01:00,25298.3,0.0
2024-01-29 02:00:00+01:00,25218.82,0.0
2024-01-29 02:15:00+01:00,25045.53,0.0
2024-01-29 02:30:00+01:00,24674.36,0.0
2024-01-29 02:45:00+01:00,24519.05,0.0
2024-01-29 03:00:00+01:00,24262.74,0.0
2024-01-29 03:15:00+01:00,24025.18,0.0
2024-01-29 03:30:00+01:00,23720.62,0.0
2024-01-29 03:45:00+01:00,23445.43,0.0
2024-01-29 04:00:00+01:00,23152.22,0.0
2024-01-29 04:15:00+01:00,22808.48,0.0
2024-01-29 04:30:00+01:00,22498.69,0.0
2024-01-29 04:45:00+01:00,22283.62,0.0
2024-01-29 05:00:00+01:00,22020.25,0.0
2024-01-29 05:15:00+01:00,21873.69,0.0
2024-01-29 05:30:00+01:00,21963.03,0.0
2024-01-29 05:45:00+01:00,22130.2,0.0
2024-01-29 06:00:00+01:00,22615.29,0.0
2024-01-29 06:15:00+01:00,22664.34,0.0
2024-01-29 06:30:00+01:00,22524.48,0.0
2024-01-29 06:45:00+01:00,22421.93,0.0
2024-01-29 07:00:00+01:00,22307.27,0.0
2024-01-29 07:15:00+01:00,22298.38,0.0
2024-01-29 07:30:00+01:00,22113.37,0.0
2024-01-29 07:45:00+01:00,21987.72,0.0
2024-01-29 08:00:00+01:00,21860.35,0.0
2024-01-29 08:15:00+01:00,21735.29,0.0
2024-01-29 08:30:00+01:00,21219.45,0.0
2024-01-29 08:45:00+01:00,20324.99,0.0
2024-01-29 09:00:00+01:00,19453.75,0.0
2024-01-29 09:15:00+01:00,18866.27,0.0
2024-01-29 09:30:00+01:00,18280.05,0.0
2024-01-29 09:45:00+01:00,17493.31,0.0
2024-01-29 10:00:00+01:00,16485.65,0.0
2024-01-29 10:15:00+01:00,15234.93,0.0
2024-01-29 10:30:00+01:00,13931.14,0.0
2024-01-29 10:45:00+01:00,12682.54,0.0
2024-01-29 11:00:00+01:00,11450.82,0.0
2024-01-29 11:15:00+01:00,10217.64,0.0
2024-01-29 11:30:00+01:00,9236.31,0.0
2024-01-29 11:45:00+01:00,8298.16,0.0
2024-01-29 12:00:00+01:00,7519.24,0.0
2024-01-29 12:15:00+01:00,6914.57,0.0
2024-01-29 12:30:00+01:00,6477.49,0.0
2024-01-29 12:45:00+01:00,6160.85,0.0
2024-01-29 13:00:00+01:00,5898.93,0.0
2024-01-29 13:15:00+01:00,5823.09,0.0
2024-01-29 13:30:00+01:00,5828.64,0.0
2024-01-29 13:45:00+01:00,5776.58,0.0
2024-01-29 14:00:00+01:00,5648.16,0.0
2024-01-29 14:15:00+01:00,5518.7,0.0
2024-01-29 14:30:00+01:00,5433.01,0.0
2024-01-29 14:45:00+01:00,5374.7,0.0
2024-01-29 15:00:00+01:00,5343.97,0.0
2024-01-29 15:15:00+01:00,5310.88,0.0
2024-01-29 15:30:00+01:00,5283.36,0.0
2024-01-29 15:45:00+01:00,5438.62,0.0
2024-01-29 16:00:00+01:00,5819.34,0.0
2024-01-29 16:15:00+01:00,6381.28,0.0
2024-01-29 16:30:00+01:00,6906.08,0.0
2024-01-29 16:45:00+01:00,7438.48,0.0
2024-01-29 17:00:00+01:00,8050.64,0.0
2024-01-29 17:15:00+01:00,8573.73,0.0
2024-01-29 17:30:00+01:00,9084.61,0.0
2024-01-29 17:45:00+01:00,9567.49,0.0
2024-01-29 18:00:00+01:00,9897.48,0.0
2024-01-29 18:15:00+01:00,10205.73,0.0
2024-01-29 18:30:00+01:00,10449.89,0.0
2024-01-29 18:45:00+01:00,10651.68,0.0
2024-01-29 19:00:00+01:00,10874.08,0.0
2024-01-29 19:15:00+01:00,11084.51,0.0
2024-01-29 19:30:00+01:00,11327.0,0.0
2024-01-29 19:45:00+01:00,11558.49,0.0
2024-01-29 20:00:00+01:00,11692.03,0.0
2024-01-29 20:15:00+01:00,11826.93,0.0
2024-01-29 20:30:00+01:00,11984.28,0.0
2024-01-29 20:45:00+01:00,12046.93,0.0
2024-01-29 21:00:00+01:00,12150.32,0.0
2024-01-29 21:15:00+01:00,12170.45,0.0
2024-01-29 21:30:00+01:00,12225.73,0.0
2024-01-29 21:45:00+01:00,12277.68,0.0
2024-01-29 22:00:00+01:00,12125.78,0.0
2024-01-29 22:15:00+01:00,12138.3,0.0
2024-01-29 22:30:00+01:00,12075.34,0.0
2024-01-29 22:45:00+01:00,12071.19,0.0
2024-01-29 23:00:00+01:00,12093.21,0.0
2024-01-29 23:15:00+01:00,12123.4,0.0
2024-01-29 23:30:00+01:00,12140.85,0.0
2024-01-29 23:45:00+01:00,12158.61,0.0
2024-01-30 00:00:00+01:00,12154.2,0.0
2024-01-30 00:15:00+01:00,12180.06,0.0
2024-01-30 00:30:00+01:00,12248.25,0.0
2024-01-30 00:45:00+01:00,12313.36,0.0
2024-01-30 01:00:00+01:00,12342.33,0.0
2024-01-30 01:15:00+01:00,12444.89,0.0
2024-01-30 01:30:00+01:00,12618.97,0.0
2024-01-30 01:45:00+01:00,12798.86,0.0
2024-01-30 02:00:00+01:00,13037.13,0.0
2024-01-30 02:15:00+01:00,13253.25,0.0
2024-01-30 02:30:00+01:00,13557.95,0.0
2024-01-30 02:45:00+01:00,13807.39,0.0
2024-01-30 03:00:00+01:00,14079.89,0.0
2024-01-30 03:15:00+01:00,14293.42,0.0
2024-01-30 03:30:00+01:00,14510.3,0.0
2024-01-30 03:45:00+01:00,14628.96,0.0
2024-01-30 04:00:00+01:00,14701.12,0.0
2024-01-30 04:15:00+01:00,14758.42,0.0
2024-01-30 04:30:00+01:00,14776.53,0.0
2024-01-30 04:45:00+01:00,14908.73,0.0
2024-01-30 05:00:00+01:00,15042.96,0.0
2024-01-30 05:15:00+01:00,15098.92,0.0
2024-01-30 05:30:00+01:00,15049.47,0.0
2024-01-30 05:45:00+01:00,15092.47,0.0
2024-01-30 06:00:00+01:00,15368.82,0.0
2024-01-30 06:15:00+01:00,15496.32,0.0
2024-01-30 06:30:00+01:00,15657.62,0.0
2024-01-30 06:45:00+01:00,15979.6,0.0
2024-01-30 07:00:00+01:00,16109.71,0.0
2024-01-30 07:15:00+01:00,16412.75,0.0
2024-01-30 07:30:00+01:00,16754.66,0.0
2024-01-30 07:45:00+01:00,16894.49,0.0
2024-01-30 08:00:00+01:00,16935.19,0.0
2024-01-30 08:15:00+01:00,17087.54,0.0
2024-01-30 08:30:00+01:00,17109.59,0.0
2024-01-30 08:45:00+01:00,17232.76,0.0
2024-01-30 09:00:00+01:00,17173.43,0.0
2024-01-30 09:15:00+01:00,17291.0,0.0
2024-01-30 09:30:00+01:00,17266.01,0.0
2024-01-30 09:45:00+01:00,17044.92,0.0
2024-01-30 10:00:00+01:00,16784.21,0.0
2024-01-30 10:15:00+01:00,16597.21,0.0
2024-01-30 10:30:00+01:00,16274.28,0.0
2024-01-30 10:45:00+01:00,15790.79,0.0
2024-01-30 11:00:00+01:00,15170.3,0.0
2024-01-30 11:15:00+01:00,14667.21,0.0
2024-01-30 11:30:00+01:00,14198.75,0.0
2024-01-30 11:45:00+01:00,13658.15,0.0
2024-01-30 12:00:00+01:00,13406.29,0.0
2024-01-30 12:15:00+01:00,13127.38,0.0
2024-01-30 12:30:00+01:00,12973.22,0.0
2024-01-30 12:45:00+01:00,12899.91,0.0
2024-01-30 13:00:00+01:00,13056.05,0.0
2024-01-30 13:15:00+01:00,13220.19,0.0
2024-01-30 13:30:00+01:00,13220.94,0.0
2024-01-30 13:45:00+01:00,13340.11,0.0
2024-01-30 14:00:00+01:00,13597.27,0.0
2024-01-30 14:15:00+01:00,14193.53,0.0
2024-01-30 14:30:00+01:00,14863.25,0.0
2024-01-30 14:45:00+01:00,15309.96,0.0
2024-01-30 15:00:00+01:00,15936.2,0.0
2024-01-30 15:15:00+01:00,16704.7,0.0
2024-01-30 15:30:00+01:00,17301.43,0.0
2024-01-30 15:45:00+01:00,17810.39,0.0
2024-01-30 16:00:00+01:00,18347.57,0.0
2024-01-30 16:15:00+01:00,18924.88,0.0
2024-01-30 16:30:00+01:00,19836.66,0.0
2024-01-30 16:45:00+01:00,20734.25,0.0
2024-01-30 17:00:00+01:00,21383.93,0.0
2024-01-30 17:15:00+01:00,21915.76,0.0
2024-01-30 17:30:00+01:00,22271.77,0.0
2024-01-30 17:45:00+01:00,22785.28,0.0
2024-01-30 18:00:00+01:00,23363.59,0.0
2024-01-30 18:15:00+01:00,23735.76,0.0
2024-01-30 18:30:00+01:00,24251.21,0.0
2024-01-30 18:45:00+01:00,24647.29,0.0
2024-01-30 19:00:00+01:00,24972.98,0.0
2024-01-30 19:15:00+01:00,25150.7,0.0
2024-01-30 19:30:00+01:00,25431.22,0.0
2024-01-30 19:45:00+01:00,25519.2,0.0
2024-01-30 20:00:00+01:00,25681.26,0.0
2024-01-30 20:15:00+01:00,25648.87,0.0
2024-01-30 20:30:00+01:00,25534.86,0.0
2024-01-30 20:45:00+01:00,25350.54,0.0
2024-01-30 21:00:00+01:00,25037.06,0.0
2024-01-30 21:15:00+01:00,24715.22,0.0
2024-01-30 21:30:00+01:00,24333.71,0.0
2024-01-30 21:45:00+01:00,24404.53,0.0
2024-01-30 22:00:00+01:00,24079.03,0.0
2024-01-30 22:15:00+01:00,24117.37,0.0
2024-01-30 22:30:00+01:00,24033.57,0.0
2024-01-30 22:45:00+01:00,23937.85,0.0
2024-01-30 23:00:00+01:00,23979.61,0.0
2024-01-30 23:15:00+01:00,24006.04,0.0
2024-01-30 23:30:00+01:00,23873.21,0.0
2024-01-30 23:45:00+01:00,23558.81,0.0
2024-01-31 00:00:00+01:00,23165.04,0.0
2024-01-31 00:15:00+01:00,22775.15,0.0
2024-01-31 00:30:00+01:00,22393.38,0.0
2024-01-31 00:45:00+01:00,22107.83,0.0
2024-01-31 01:00:00+01:00,21770.32,0.0
2024-01-31 01:15:00+01:00,21695.98,0.0
2024-01-31 01:30:00+01:00,21506.15,0.0
2024-01-31 01:45:00+01:00,21545.71,0.0
2024-01-31 02:00:00+01:00,21424.1,0.0
2024-01-31 02:15:00+01:00,20875.97,0.0
2024-01-31 02:30:00+01:00,20056.4,0.0
2024-01-31 02:45:00+01:00,19408.33,0.0
2024-01-31 03:00:00+01:00,18689.57,0.0
2024-01-31 03:15:00+01:00,18351.97,0.0
2024-01-31 03:30:00+01:00,18250.62,0.0
2024-01-31 03:45:00+01:00,17788.59,0.0
2024-01-31 04:00:00+01:00,17429.59,0.0
2024-01-31 04:15:00+01:00,16848.25,0.0
2024-01-31 04:30:00+01:00,16343.48,0.0
2024-01-31 04:45:00+01:00,15677.71,0.0
2024-01-31 05:00:00+01:00,15080.3,0.0
2024-01-31 05:15:00+01:00,14514.66,0.0
2024-01-31 05:30:00+01:00,14262.35,0.0
2024-01-31 05:45:00+01:00,14125.25,0.0
2024-01-31 06:00:00+01:00,14026.8,0.0
2024-01-31 06:15:00+01:00,13641.12,0.0
2024-01-31 06:30:00+01:00,13165.79,0.0
2024-01-31 06:45:00+01:00,12592.92,0.0
2024-01-31 07:00:00+01:00,12204.3,0.0
2024-01-31 07:15:00+01:00,11807.09,0.0
2024-01-31 07:30:00+01:00,11365.23,0.0
2024-01-31 07:45:00+01:00,11148.28,0.0
2024-01-31 08:00:00+01:00,11115.47,0.0
2024-01-31 08:15:00+01:00,11207.78,0.0
2024-01-31 08:30:00+01:00,11143.47,0.0
2024-01-31 08:45:00+01:00,10994.52,0.0
2024-01-31 09:00:00+01:00,10792.49,0.0
